BookID,Title,Author,Rate,Raters,Reviewers,Pages,PublishYear,GenreLink,Series,review,Genre,NumberOfPeople
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,to-read,4978
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,plays,344
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,drama,199
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,theatre,72
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,favorites,61
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,fiction,54
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,currently-reading,53
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,classics,48
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,play,40
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,theater,30
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,own,27
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,literature,26
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,irish,25
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,owned,23
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,ireland,15
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,philosophy,13
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,irish-lit,12
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,french,12
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,beckett,12
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,school,11
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,books-i-own,11
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,to-buy,10
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,irish-literature,10
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,my-library,9
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,for-school,9
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,college,9
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,library,8
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,absurd,8
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,owned-books,7
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,read-for-school,6
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,nobel-laureates,6
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,modernism,6
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,english,6
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,default,5
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,university,5
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,plays-to-read,5
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,absurdist,5
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,existentialism,5
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,british-lit,5
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,nobel-prize,4
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,books-we-own,4
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,personal-library,4
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,plays-theater,4
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,scripts,4
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,british-literature,4
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,books,4
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,wishlist,4
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,uk,4
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,theatre-plays,4
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,postmodernism,4
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,have,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,top-shelf,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,plays-theatre,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,reviewed,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,read-in-college,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,read-in-english,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,plays-read,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,contemporary,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,modern,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,own-it,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,my-books,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,nobel-winners,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,undergrad,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,experimental,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,for-class,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,existential,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,home-library,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,want,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,nobel,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,french-literature,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,drama-plays,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,samuel-beckett,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,classic,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,class,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,borrowed,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,script,3
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,english-major,2
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,wtr-drama,2
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,british-and-irish-literature,2
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,uni,2
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,poetry-and-plays,2
54028,Endgame & Act Without Words,Samuel Beckett,3.98,8983,206,96.0,1957,/work/shelves/5655853,,2,european,2
54029,Happy Days,Samuel Beckett,3.89,5493,186,64.0,1961,/work/shelves/1444147,,2,to-read,4068
54029,Happy Days,Samuel Beckett,3.89,5493,186,64.0,1961,/work/shelves/1444147,,2,plays,306
54029,Happy Days,Samuel Beckett,3.89,5493,186,64.0,1961,/work/shelves/1444147,,2,drama,122
54029,Happy Days,Samuel Beckett,3.89,5493,186,64.0,1961,/work/shelves/1444147,,2,theatre,63
